step,loss,elapsed_s
0,1.0746127367019653,18.734126329421997
1,0.8130727410316467,19.596275806427002
2,1.127233624458313,20.70771360397339
3,1.1839922666549683,21.529585123062134
4,0.9811583757400513,22.34864091873169
5,1.089629054069519,23.17663836479187
6,0.9878647327423096,24.018693208694458
7,1.2458891868591309,24.840259075164795
8,1.1380079984664917,25.713693857192993
9,1.228663682937622,26.81820321083069
